id,target,Branch,Res,Age,Income,HMOwn,LORes,HMVal,Moved,InArea,CRScore,AcctAge1,DDA,DDABal,Dep,DepAmt,Inv,InvBal,CashBk,Checks,DirDep,NSF,NSFAmt,Phone,Teller,Sav,SavBal,ATM,ATMAmt,POS,POSAmt,CD,CDBal,IRA,IRABal,LOC,LOCBal,ILS,ILSBal,MM,MMBal,MMCred,MTG,MTGBal,CCBal,CCPurc,SDB
1022,0,B15,U,73,37,1,6.5,117,0,1,684,,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,1,24500,0,0,0,0,0,0,0,0,0,0,0,,,0
1023,0,B15,R,66,34,1,11.5,100,0,1,744,59.4,1,3204.5,2,2183.2,,,0,2,0,1,4.4,,1,1,13726.17,1,5017.24,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1024,0,B15,R,50,23,0,5.5,103,0,1,627,63.1,1,868.15,5,2579.6,,,0,14,0,1,3.34,,3,1,94.63,1,1911.34,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1025,0,B15,S,72,9,1,10.5,95,0,1,737,58.7,1,1832.1,2,1223.21,,,0,4,1,0,0,,0,1,28771.64,1,373.21,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1026,0,B15,S,35,8,1,9.5,93,0,1,648,59.7,1,2279.29,2,2355.83,,,0,4,1,0,0,,0,0,0,1,0,,,0,0,0,0,0,0,0,0,1,16706.63,0,0,0,,,0
1027,0,B15,S,58,20,1,4,103,0,1,675,51.4,1,3968.4,5,7935.28,,,0,21,1,0,0,,3,1,1961.71,1,892.54,,,0,0,0,0,1,23659.2,0,0,0,0,0,1,382247.04,,,0
1028,0,B15,U,,,,,,0,1,654,,1,770.14,2,1774.17,,,0,6,0,0,0,,0,1,47558.14,1,4273.79,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1
1029,0,B15,U,49,70,1,7.5,117,1,1,648,60,1,957.57,1,491.85,,,0,2,0,0,0,,0,1,2375.12,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1030,0,B15,U,47,80,1,8,132,0,0,640,,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,1,22700,0,0,0,0,0,0,0,0,0,0,0,,,1
1031,0,B15,S,46,90,1,7,133,0,1,701,59.3,0,0,0,0,,,0,0,0,0,0,,0,1,63595.43,0,0,,,1,2100,0,0,0,0,0,0,0,0,0,0,0,,,0
1032,0,B15,U,38,148,1,7,164,0,1,713,60.7,1,2195.91,2,2194.25,,,0,3,1,0,0,,0,1,4489.82,1,573.31,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1033,0,B15,S,76,7,0,3.5,101,0,1,626,59.4,0,0,0,0,,,0,0,0,0,0,,0,1,2077.4,1,4596.79,,,0,0,1,10641.12,0,0,0,0,1,14807.56,0,0,0,,,1
1034,0,B15,R,,,,,,0,1,624,,1,3454.1,3,2691.86,,,0,12,1,0,0,,3,1,10172,1,461.46,,,0,0,1,16014,0,0,0,0,0,0,0,0,0,,,1
1035,0,B15,U,28,11,0,4,91,0,1,610,60.6,1,336.09,2,357.9,,,0,2,0,0,0,,1,0,0,1,323.29,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1036,0,B15,U,71,50,1,9.5,97,0,1,581,62.4,1,-31.32,3,665.72,,,0,4,0,1,29.27,,2,1,1.66,1,1006.14,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1
1037,0,B15,U,48,34,0,7.5,123,0,1,635,49.8,1,2350.13,3,4875.87,,,0,6,0,1,13.29,,6,0,0,1,1159.18,,,0,0,0,0,0,0,0,0,1,16811.27,3,0,0,,,1
1038,0,B15,R,87,65,1,14,151,0,1,722,53.1,1,18518.72,0,0,,,0,2,0,0,0,,0,0,0,1,26.78,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1039,0,B15,U,26,60,0,3.5,134,0,1,698,59.7,1,711.49,2,1779.51,,,0,3,0,0,0,,0,0,0,1,2152.69,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1040,0,B15,R,55,35,0,5.5,114,0,1,725,62.7,1,480.25,1,91.88,,,0,0,0,0,0,,3,1,2046,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1041,0,B15,S,,,,,,1,1,629,,1,449.94,1,420.07,,,0,3,1,0,0,,0,1,723.63,0,0,,,0,0,0,0,0,0,0,0,1,15048.94,0,0,0,,,0
1042,0,B15,U,50,8,1,11,98,0,1,636,57.5,1,9446.94,1,5403.71,,,0,16,0,0,0,,1,1,3346,1,138.32,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1043,0,B15,R,62,44,1,12.5,152,0,1,631,41.7,1,20786.97,2,682.49,,,0,2,1,0,0,,1,1,11002.46,0,0,,,1,2400,0,0,0,0,0,0,1,28029.46,1,0,0,,,0
1044,0,B15,R,38,53,1,7,102,0,1,625,62.6,1,83.71,0,0,,,0,0,0,0,0,,0,1,6195.02,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1045,0,B15,U,47,35,1,11.5,94,0,1,656,45,1,788.17,2,2383.48,,,0,3,1,0,0,,0,0,0,1,1655.09,,,0,0,0,0,1,5439.41,0,0,1,15561.97,2,1,84664.39,,,0
1046,0,B15,R,36,125,1,8.5,151,0,1,626,60.1,1,138.63,2,1150.05,,,0,6,0,0,0,,2,1,3615.63,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1047,0,B15,S,64,19,1,8,96,0,1,680,63.1,1,869.86,4,11530.08,,,0,12,1,0,0,,3,1,36405.5,1,576.26,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1048,0,B15,S,,,,,,0,1,706,58.8,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,1,8000,0,0,0,0,0,0,1,15146.23,0,0,0,,,0
1049,0,B15,U,46,46,0,2.5,111,0,1,661,61.7,1,2201.13,2,1068.59,,,0,1,0,0,0,,0,1,1250.91,1,2049.53,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1050,0,B15,R,50,1,0,4,98,0,1,631,59.5,1,1036.95,4,1604,,,0,8,1,0,0,,9,1,5916.89,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1051,0,B15,U,50,32,1,8.5,106,0,0,661,60.2,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,15114.19,1,0,0,,,0
1052,0,B15,S,44,18,0,3.5,110,0,1,727,47.2,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1053,0,B15,U,38,22,1,8.5,102,0,0,671,57.5,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1054,0,B15,U,40,36,0,5.5,111,0,1,662,54.7,1,3009.37,3,5554.44,,,0,10,0,0,0,,1,1,6269.66,1,11534.9,,,0,0,0,0,0,0,0,0,1,16320.92,2,0,0,,,1
1055,0,B15,R,25,32,0,5.5,117,0,1,676,59.3,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1056,0,B15,S,19,17,0,8,103,0,1,573,62.8,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,14818.42,0,0,0,,,0
1057,0,B15,S,33,45,1,6.5,109,0,1,690,49.2,1,1080.86,2,2990.48,,,0,5,1,0,0,,0,1,17397.89,1,5654.18,,,0,0,0,0,0,0,1,10213.05,1,13395.7,1,0,0,,,0
1058,0,B15,U,36,16,1,6.5,84,0,1,632,62.9,1,85.92,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1059,0,B15,S,49,27,0,5,103,0,1,653,,1,2800.26,3,2486.91,,,0,5,0,0,0,,1,0,0,1,3259.69,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1060,0,B15,U,54,66,1,10,122,0,1,624,61,0,0,0,0,,,0,0,0,0,0,,0,1,12457.55,0,0,,,0,0,1,1599.94,0,0,0,0,0,0,0,0,0,,,0
1061,0,B15,S,,,,,,0,1,629,58.9,1,2178,3,4061.84,,,0,10,0,0,0,,5,1,4302.49,0,0,,,0,0,0,0,0,0,0,0,1,15775.9,0,0,0,,,0
1062,0,B15,R,62,80,0,1.5,139,0,1,733,59.2,1,976.06,2,2164.07,,,0,2,0,1,2.8,,1,0,0,1,3161.28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1
1063,0,B15,S,24,70,0,2,129,1,1,645,59.2,1,2554.56,4,1824.55,,,0,6,1,0,0,,3,1,719.17,0,0,,,0,0,0,0,1,0,0,0,1,16556.41,1,0,0,,,0
1064,0,B15,S,77,25,1,7.5,88,0,1,640,53.2,1,1307.76,1,1177.75,,,0,1,0,0,0,,2,1,19188.45,0,0,,,0,0,0,0,0,0,0,0,1,13423.25,0,0,0,,,0
1065,0,B15,S,38,8,1,7,89,0,1,682,59.1,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1
1066,0,B15,S,,,,,,0,1,706,59.7,0,0,0,0,,,0,0,0,0,0,,0,1,2004.76,1,884.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1067,0,B15,R,40,45,0,6,124,0,1,632,61.1,1,6986.59,5,10130.58,,,0,18,0,0,0,,1,0,0,1,6923.29,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1068,0,B15,S,55,5,0,4.5,98,0,1,660,60.8,1,2776.81,3,3298.16,,,0,8,0,0,0,,7,0,0,0,0,,,1,20200,0,0,1,9051.54,0,0,1,16835.8,0,0,0,,,1
1069,0,B15,U,33,50,1,5,120,0,1,571,60.9,0,0,0,0,,,0,0,0,0,0,,0,1,622.43,1,835.68,,,1,4700,0,0,0,0,0,0,0,0,0,1,62409.4,,,0
1070,0,B15,U,35,48,0,3.5,114,0,1,592,59.7,1,731.07,2,876.74,,,0,2,0,1,4.48,,0,1,133.14,1,372.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1071,0,B15,S,50,26,0,8,114,0,1,758,58.3,1,1967.27,3,6485.28,,,0,6,0,0,0,,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1072,0,B15,U,59,67,1,12,116,1,1,604,58.6,1,1473.28,2,3357.79,,,0,4,0,0,0,,0,0,0,1,0,,,0,0,1,2499.06,0,0,0,0,1,16046.97,0,0,0,,,0
1073,0,B15,R,19,45,1,11.5,104,0,1,549,62.3,1,26.74,5,825.39,,,0,6,0,1,17.74,,0,0,0,1,1133.98,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1074,0,B15,U,60,50,1,9,128,0,1,762,,1,12171.42,3,2086.2,,,0,8,1,0,0,,1,1,15872.33,1,1513.68,,,1,4500,0,0,0,0,0,0,0,0,0,0,0,,,1
1075,0,B15,R,51,36,1,8,107,0,1,713,47.1,1,1996.31,10,10079.18,,,0,12,1,0,0,,2,1,13090.78,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1076,0,B15,R,,,,,,0,1,691,58.7,1,1349.7,4,2963.05,,,0,10,1,0,0,,0,1,4796.08,1,2016.15,,,1,8700,0,0,0,0,0,0,0,0,0,0,0,,,0
1077,0,B15,S,,,,,,0,1,626,51.2,1,11954.95,4,3967.75,,,0,3,1,0,0,,1,1,1275.46,1,1716.29,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1078,0,B15,S,37,9,0,5,84,0,1,679,49.2,0,0,0,0,,,0,0,0,0,0,,0,1,17852.76,0,0,,,0,0,0,0,0,0,0,0,1,12369.32,0,0,0,,,1
1079,0,B15,S,45,70,1,6.5,140,0,1,621,62.2,1,2868.93,4,5230.62,,,0,30,0,0,0,,8,1,3535.63,1,3509.94,,,0,0,0,0,0,0,0,0,0,0,0,1,34555.58,,,0
1080,0,B15,U,29,94,1,14,129,0,1,647,61.4,1,2176.74,3,783.51,,,0,0,0,0,0,,1,0,0,1,180.37,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1081,0,B15,S,40,114,0,5.5,169,0,1,726,63.1,1,8292.43,1,3277.24,,,0,1,0,0,0,,0,0,0,1,0,,,0,0,0,0,0,0,0,0,1,20722.74,0,0,0,,,0
1082,0,B15,S,37,60,1,8,112,0,1,615,59.7,0,0,0,0,,,0,0,0,0,0,,0,1,72373.94,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0
1083,0,B15,S,65,25,1,4,120,0,1,685,38.1,1,2217.98,1,1226.99,,,0,14,1,0,0,,0,1,8418.69,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,28650.43,,,1
1084,0,B15,U,51,126,1,9,153,0,1,662,60.7,1,959.77,3,3262.1,,,0,12,1,0,0,,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1085,0,B15,U,69,15,0,4.5,106,0,1,703,61,1,218.95,2,474.43,,,0,0,0,0,0,,1,1,712.55,0,0,,,1,9600,0,0,0,0,0,0,0,0,0,0,0,,,0
1086,0,B15,U,68,30,1,10,94,0,1,707,59.1,1,3215.85,5,2585.84,,,0,2,1,0,0,,5,0,0,0,0,,,0,0,1,35347.43,0,0,0,0,0,0,0,0,0,,,0
1087,0,B15,U,26,41,1,8,113,0,1,667,59.4,1,7869.08,5,9712.91,,,0,9,0,0,0,,4,0,0,1,6936.42,,,0,0,0,0,0,0,0,0,1,20253.29,1,0,0,,,0
1088,0,B15,R,40,8,0,8,86,0,1,722,59.4,1,1597.91,2,2106.49,,,0,2,0,0,0,,2,0,0,1,0,,,1,17200,1,121595.51,0,0,0,0,0,0,0,0,0,,,0
1089,0,B15,S,,,,,,0,1,687,61.9,1,8147.47,3,8914.46,,,0,7,0,0,0,,2,1,40405.76,0,0,,,0,0,0,0,1,33153.15,0,0,0,0,0,0,0,,,0
1090,0,B15,R,,,,,,0,1,702,59.4,1,1121.69,2,799.03,,,0,3,1,0,0,,4,1,281.89,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1091,0,B15,S,44,14,0,6,106,0,1,673,60.1,1,3132.26,3,1940.76,,,0,6,1,0,0,,0,0,0,0,0,,,1,245200,0,0,0,0,0,0,0,0,0,0,0,,,0
1092,0,B15,S,54,54,1,9.5,103,0,1,692,59.1,1,39.32,1,134.73,,,0,0,0,0,0,,1,1,4426.15,1,119.96,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1093,0,B15,S,39,15,0,3.5,99,0,1,673,,1,112.25,2,637.82,,,0,1,1,0,0,,0,0,0,1,132.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1094,0,B15,U,42,30,0,6.5,107,0,1,673,40.9,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1095,0,B15,R,38,6,0,6.5,114,0,1,604,59.8,1,9675.67,2,1340.55,,,0,3,0,0,0,,1,0,0,1,1514.82,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1096,0,B15,S,,,1,,,0,1,717,43.5,0,0,0,0,,,0,0,0,0,0,,0,1,13864.62,0,0,,,1,6000,1,0,0,0,0,0,0,0,0,1,7456.14,,,0
1097,0,B15,S,44,50,0,4,124,0,1,658,59.3,1,1531.37,3,7648.79,,,0,8,1,0,0,,1,1,1365.4,1,2755.01,,,1,800,0,0,0,0,0,0,0,0,0,0,0,,,0
1098,0,B15,S,59,23,1,12.5,111,0,1,710,59.7,1,3656.99,2,1251.96,,,0,3,1,0,0,,1,0,0,0,0,,,1,8600,0,0,0,0,0,0,1,17617.77,0,0,0,,,0
1099,0,B15,S,20,9,1,7.5,98,0,1,639,59.3,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,15025.58,0,0,0,,,0
1100,0,B15,U,35,40,0,3,103,0,1,686,44.5,1,97.2,2,721.04,,,0,8,1,0,0,,1,1,35.05,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1101,0,B15,S,24,62,0,4.5,139,0,1,609,59.7,1,4197.67,1,808.62,,,0,3,1,0,0,,2,1,6251.84,0,0,,,0,0,1,5209.96,0,0,0,0,0,0,0,0,0,,,1
1102,0,B15,R,54,33,1,13.5,95,0,0,621,63.1,0,0,0,0,,,0,0,0,0,0,,0,1,7062.71,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1
1103,0,B15,S,48,39,0,3,104,0,1,712,62.6,1,2117.22,2,2587.87,,,0,3,0,0,0,,4,1,5355.44,1,1718.61,,,1,8400,0,0,0,0,0,0,0,0,0,0,0,,,1
1104,0,B15,U,,,,,,0,1,726,59.8,1,107.35,2,418.49,,,0,2,0,0,0,,2,1,704.71,1,102.12,,,1,1800,0,0,0,0,0,0,0,0,0,0,0,,,0
1105,0,B15,U,52,55,0,5,152,0,1,709,62.1,1,17416.09,5,16945.08,,,0,5,1,0,0,,1,1,73368.41,1,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0
1106,0,B15,S,41,23,0,8.5,121,0,1,722,62.7,1,4187.41,4,3308.47,,,0,3,1,0,0,,0,1,3049.49,1,1948.99,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1107,0,B15,R,23,62,0,5.5,124,0,1,648,,1,940.15,3,3700.55,,,0,9,0,0,0,,3,1,581.43,0,0,,,0,0,1,13188.48,0,0,0,0,0,0,0,0,0,,,0
1108,0,B15,S,34,40,0,7.5,107,0,1,644,60.5,1,1261.83,2,1165.43,,,0,3,1,0,0,,1,0,0,1,488.43,,,0,0,0,0,0,0,1,10156.09,0,0,0,0,0,,,0
1109,0,B15,S,48,37,1,8.5,158,0,1,632,57.9,1,25463.02,1,539.27,,,0,2,0,0,0,,0,0,0,0,0,,,1,42000,0,0,0,0,0,0,0,0,0,0,0,,,1
1110,0,B15,U,62,75,0,5.5,128,0,0,631,63.1,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,15274.65,0,0,0,,,0
1111,0,B15,S,76,23,0,4,91,0,1,761,60,0,0,0,0,,,0,0,0,0,0,,0,1,891.67,1,750.61,,,0,0,1,7728.06,0,0,0,0,0,0,0,0,0,,,0
1112,0,B15,R,55,15,0,4.5,90,0,1,687,58.9,1,2829.6,3,1703.07,,,0,1,1,0,0,,0,0,0,1,690.05,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1113,0,B15,R,37,70,1,6.5,109,0,1,559,55,1,936.52,5,4961.45,,,0,5,0,1,3.28,,0,1,2.25,1,4190.52,,,1,6300,1,1966.63,0,0,0,0,1,15781.37,0,0,0,,,1
1114,0,B15,U,74,7,0,9,97,0,1,735,59.2,0,0,0,0,,,0,0,0,0,0,,0,1,25586.66,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1115,0,B15,U,24,19,0,5,110,0,0,634,53.4,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,1,15000,0,0,0,0,0,0,1,15013.08,0,0,0,,,1
1116,0,B15,S,70,24,1,10.5,107,0,1,748,61.3,1,2588.26,1,27673.79,,,0,1,0,0,0,,2,1,12536.72,1,172.64,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1117,0,B15,S,40,28,0,3.5,122,1,1,633,61.7,1,10172.53,2,8008.65,,,0,10,0,0,0,,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1118,0,B15,S,51,61,1,8.5,122,0,1,731,61.1,1,3.99,0,0,,,0,0,0,0,0,,0,1,1825.79,0,0,,,0,0,0,0,0,0,0,0,1,14542.97,0,0,0,,,0
1119,0,B15,S,37,73,0,2.5,122,0,1,671,62.7,1,724.98,2,310.65,,,0,2,0,0,0,,4,1,11227.14,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1120,0,B15,U,57,30,1,7,92,0,1,702,62.3,1,156.8,1,99.29,,,0,0,0,0,0,,0,1,289.47,1,220.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1121,0,B15,S,48,76,1,7,127,0,1,681,59.5,0,0,0,0,,,0,0,0,0,0,,0,1,18343.13,1,14827.92,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1122,0,B15,U,68,68,1,11,119,0,1,679,56.6,1,3683.52,3,2998.25,,,0,11,1,0,0,,2,1,1654.18,1,176.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1123,0,B15,S,48,60,1,10.5,113,0,1,703,,0,0,0,0,,,0,0,0,0,0,,0,1,24363.3,1,8376.58,,,0,0,0,0,0,0,0,0,0,0,0,1,165344.57,,,0
1124,0,B15,S,42,61,1,8.5,111,0,1,647,59.9,1,280.29,6,2194.83,,,0,4,0,0,0,,0,1,2706.23,1,4966.11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1125,0,B15,S,43,52,0,2.5,118,0,1,740,62.9,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,14786.05,0,0,0,,,1
1126,0,B15,U,32,19,0,3,105,0,1,697,61.7,1,9846.81,4,2274.06,,,1,6,1,0,0,,4,0,0,1,828.15,,,0,0,0,0,0,0,0,0,1,21869.28,0,0,0,,,0
1127,0,B15,S,,,,,,0,1,660,62.8,1,2522.77,4,5864.81,,,0,6,1,0,0,,1,1,10678.74,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1128,0,B15,S,,,,,,0,1,711,59.4,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1129,0,B15,S,34,65,1,4.5,118,0,1,682,44.7,1,779.52,3,2876.9,,,0,8,0,0,0,,3,0,0,0,0,,,0,0,1,12457.99,1,18001.27,1,10916.41,0,0,0,1,99013.38,,,0
1130,0,B15,U,63,9,0,5.5,96,0,0,646,44.1,0,0,0,0,,,0,0,0,0,0,,0,1,93767.34,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1131,0,B15,U,31,9,0,4,91,0,1,718,58.8,1,358.7,3,1488.42,,,0,4,0,1,11.75,,2,1,20.48,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1132,0,B15,U,37,13,0,7.5,94,0,1,690,,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,1,14400,0,0,0,0,0,0,0,0,0,0,0,,,0
1133,0,B15,U,43,34,0,4.5,118,0,1,686,58.1,1,1663.94,3,3477.74,,,0,4,1,1,10.51,,2,0,0,1,1839.18,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1134,0,B15,U,57,22,1,9.5,99,0,1,667,60,1,856.66,1,318.17,,,0,1,0,0,0,,0,1,11036.1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1135,0,B15,S,24,17,0,6,105,0,1,638,56.6,1,3067.67,2,1192.37,,,0,2,1,0,0,,0,1,2042.33,0,0,,,1,16700,0,0,0,0,0,0,1,16855.68,1,0,0,,,0
1136,0,B15,U,,,,,,0,1,741,60.6,1,189.16,2,976.96,,,0,2,0,0,0,,0,1,2783.04,1,1073.22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1137,0,B15,U,62,26,0,10.5,108,1,1,744,59.2,1,5800.48,2,3746.12,,,0,10,0,0,0,,2,1,18368.61,1,164.24,,,1,7900,0,0,0,0,0,0,0,0,0,0,0,,,0
1138,0,B15,R,50,7,0,7.5,98,0,1,665,60.3,1,2963.37,5,27424.69,,,0,12,0,0,0,,0,1,26258.87,1,38195.31,,,1,8000,0,0,0,0,0,0,0,0,0,0,0,,,0
1139,0,B15,S,44,50,1,5,126,0,1,645,59.1,1,7523.36,5,5623.26,,,0,5,1,0,0,,6,0,0,1,3932.06,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1140,0,B15,S,43,12,0,9.5,102,0,1,653,57.7,0,0,0,0,,,0,0,0,0,0,,0,1,3086.76,0,0,,,1,18800,1,2368.76,0,0,0,0,1,14448.71,1,0,0,,,0
1141,0,B15,U,,,,,,0,1,658,44.3,1,24591,2,8673.96,,,0,13,1,0,0,,1,1,16943.31,1,22753.09,,,0,0,0,0,0,0,0,0,1,29702.82,0,0,0,,,0
1142,0,B15,U,86,83,1,11,134,0,1,700,61.6,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,1,27300,0,0,0,0,0,0,0,0,0,0,0,,,0
1143,0,B15,R,44,43,1,6.5,121,0,1,635,56.3,1,1547.7,0,0,,,0,0,0,0,0,,0,0,0,1,11.47,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1144,0,B15,R,,,,,,0,1,726,60.7,1,1955.1,2,2253.13,,,0,6,0,0,0,,0,0,0,1,2390.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1145,0,B15,U,49,11,1,14,85,0,1,646,56.6,1,274.9,1,162.69,,,0,1,0,0,0,,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1146,0,B15,S,31,20,0,6,103,0,1,604,62.9,1,209.76,5,1425.62,,,0,2,1,0,0,,0,1,1329.34,1,1489.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1147,0,B15,U,,,,,,0,1,629,61.2,1,287.28,3,1610.19,,,1,5,0,0,0,,1,1,448.94,1,1306.96,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1148,0,B15,R,17,100,1,6,153,0,1,642,53.2,1,1159.2,4,15883.86,,,0,17,1,0,0,,1,1,2111.96,1,25478.02,,,0,0,0,0,1,8213.62,0,0,0,0,0,1,6607.09,,,1
1149,0,B15,U,37,40,1,10.5,116,0,1,667,53.9,1,1093.54,2,948.04,,,0,1,1,0,0,,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1150,0,B15,S,43,26,0,5,135,0,1,632,63.2,1,14069.8,3,7114.61,,,0,8,0,0,0,,3,0,0,0,0,,,1,32000,0,0,0,0,0,0,0,0,0,0,0,,,0
1151,0,B15,U,40,11,1,9.5,77,0,1,674,55.2,1,174.81,2,224.51,,,0,0,0,0,0,,0,1,8710,1,845.9,,,1,6500,0,0,0,0,0,0,0,0,0,0,0,,,0
1152,0,B15,R,57,25,1,10,104,0,1,693,61.6,0,0,0,0,,,0,0,0,0,0,,0,1,28082.09,0,0,,,1,16000,0,0,0,0,0,0,0,0,0,0,0,,,0
1153,0,B15,R,57,33,1,7.5,101,0,1,686,62.4,1,294.68,3,1042.55,,,0,1,0,0,0,,0,1,1489.39,1,1128.21,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1154,0,B15,R,36,35,1,9.5,110,0,1,654,30.6,1,7033.74,2,1095.63,,,0,9,1,0,0,,7,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
1155,0,B15,S,43,20,1,8,115,0,1,700,60.2,1,942.92,4,4775.14,,,0,2,0,0,0,,0,1,3010.39,1,6124.06,,,0,0,0,0,0,0,0,0,0,0,0,1,283323.66,,,0
1156,0,B15,U,61,46,1,12.5,97,0,1,660,57.8,1,86.38,2,517.4,,,0,1,0,0,0,,1,1,45304.4,0,0,,,1,4200,0,0,0,0,0,0,0,0,0,0,0,,,0
